customer_id,country,signup_date,customer_length,total_spent,transaction_count,avg_transaction_amount,avg_monthly_spent,days_since_last_transaction,first_transaction_before_signup
2448,DK,2019-09-05,2348,1245.6100000000001,13,95.81615384615385,15.914948892674618,1961,False
2449,FI,2019-05-13,2463,1382.41,17,81.31823529411766,16.838124238733254,1892,False
2450,SE,2022-03-04,1437,1188.38,12,99.03166666666668,24.809603340292277,1959,True
2451,DK,2020-03-01,2170,2302.98,25,92.1192,31.838433179723506,1894,True
2452,FI,2019-04-25,2481,1506.3400000000001,16,94.14625000000001,18.214510278113664,1926,False
2453,NO,2021-04-05,1770,1990.96,18,110.60888888888888,33.74508474576271,1886,True
2454,DK,2022-01-03,1497,2365.6,21,112.64761904761905,47.40681362725451,1885,True
2455,SE,2021-07-14,1670,2093.51,18,116.30611111111112,37.607964071856294,1927,True
2456,SE,2023-05-10,1005,1297.26,12,108.105,38.724179104477614,1885,True
2457,DK,2021-08-02,1651,2060.76,22,93.6709090909091,37.44566929133859,1902,True
2458,DK,2020-04-15,2125,1791.53,20,89.5765,25.29218823529412,1893,True
2459,SE,2023-03-03,1073,1422.77,14,101.62642857142858,39.77921714818267,1899,True
2460,NO,2021-01-15,1850,1416.59,17,83.32882352941176,22.97172972972973,1900,True
2461,FI,2019-03-07,2530,1600.6599999999999,21,76.22190476190475,18.980158102766797,1892,False
2462,NO,2020-10-15,1942,2204.0,23,95.82608695652173,34.04737384140062,1911,True
2463,DK,2019-06-04,2441,2011.54,19,105.87052631578948,24.721917247029907,1884,False
2464,NO,2019-12-06,2256,2638.4500000000003,26,101.47884615384616,35.08577127659575,1889,False
2465,SE,2021-12-06,1525,1294.06,13,99.54307692307692,25.456918032786884,1891,True
2466,DK,2022-11-01,1195,1644.65,15,109.64333333333335,41.288284518828455,1885,True
2467,FI,2022-05-30,1350,2398.39,26,92.24576923076923,53.297555555555554,1884,True
2468,SE,2020-09-01,1986,1477.74,15,98.516,22.322356495468277,1899,True
2469,SE,2020-06-17,2062,2346.07,24,97.75291666666668,34.132929194956354,1931,True
2470,FI,2021-12-09,1522,1950.58,19,102.6621052631579,38.44770039421813,1887,True
2471,FI,2020-09-21,1966,2091.38,20,104.569,31.913224821973554,1888,True
2472,NO,2021-06-14,1700,1682.35,18,93.46388888888889,29.688529411764705,1890,True
2473,DK,2019-12-20,2242,2345.21,23,101.96565217391304,31.381043710972346,1917,False
2474,FI,2022-05-31,1349,1494.1399999999999,14,106.7242857142857,33.227724240177906,1904,True
2475,FI,2019-05-06,2470,2067.64,20,103.38199999999999,25.113036437246965,1895,False
2476,DK,2023-06-08,976,2566.81,23,111.60043478260869,78.89784836065574,1888,True
2477,FI,2021-02-25,1809,2316.77,23,100.7291304347826,38.42072968490879,1885,True
2478,FI,2023-07-20,934,1375.28,14,98.23428571428572,44.173875802997856,1898,True
2479,NO,2023-02-16,1088,2018.15,20,100.9075,55.64751838235294,1892,True
2480,SE,2019-05-10,2466,1985.05,20,99.2525,24.149026763990268,1891,False
2481,SE,2019-01-07,2589,1116.06,11,101.46,12.932329084588645,1896,False
2482,SE,2023-10-15,847,2303.69,21,109.69952380952381,81.59468713105076,1887,True
2483,SE,2020-09-27,1960,1792.28,17,105.42823529411764,27.432857142857145,1901,True
2484,FI,2021-06-20,1694,1929.36,17,113.49176470588235,34.1681227863046,1897,True
2485,DK,2020-02-16,2184,1093.55,12,91.12916666666666,15.021291208791208,1902,True
2486,DK,2021-06-09,1705,2243.33,22,101.96954545454545,39.47208211143695,1895,True
2487,NO,2020-06-04,2075,1408.0,16,88.0,20.356626506024096,1929,True
2488,NO,2019-12-20,2242,810.03,9,90.00333333333333,10.838938447814451,1937,False
2489,FI,2022-11-12,1184,1757.27,18,97.62611111111111,44.5254222972973,1897,True
2490,DK,2022-06-24,1325,2632.87,24,109.70291666666667,59.61215094339623,1915,True
2491,DK,2020-10-24,1933,1909.02,18,106.05666666666667,29.627832384893946,1887,True
2492,SE,2022-08-11,1277,1574.69,15,104.97933333333334,36.993500391542675,1885,True
2493,FI,2022-07-11,1308,2094.85,20,104.74249999999999,48.04701834862385,1888,True
2494,FI,2019-11-18,2274,1426.6499999999999,15,95.10999999999999,18.821240105540895,1894,False
2495,SE,2021-02-21,1813,1262.64,15,84.176,20.89310535024821,1921,True
2496,FI,2023-01-31,1104,1593.53,16,99.595625,43.302445652173915,1884,True
2497,FI,2021-10-24,1568,1341.0,16,83.8125,25.65688775510204,1892,True
2498,NO,2023-10-09,853,2176.16,22,98.91636363636363,76.53552168815943,1897,True
2499,DK,2020-10-15,1942,1468.41,16,91.775625,22.683985581874357,1911,True
2500,FI,2020-07-23,2026,2446.34,24,101.93083333333334,36.22418558736427,1887,True
2501,NO,2021-06-12,1702,1849.09,24,77.04541666666667,32.592655699177435,1895,True
2502,DK,2019-08-01,2383,894.24,9,99.36,11.257742341586235,2051,False
2503,SE,2021-05-14,1731,1155.5,12,96.29166666666667,20.025996533795492,1930,True
2504,NO,2021-02-11,1823,2694.8,29,92.9241379310345,44.34668129456939,1907,True
2505,NO,2020-03-30,2141,1560.5700000000002,16,97.53562500000001,21.8669313404951,1901,True
2506,DK,2023-06-01,983,1883.21,20,94.1605,57.47334689725331,1949,True
2507,SE,2021-03-21,1785,2155.6,22,97.98181818181818,36.22857142857143,1906,True
2508,NO,2019-09-16,2337,1544.98,16,96.56125,19.83286264441592,1888,False
2509,FI,2021-09-04,1618,1488.97,15,99.26466666666667,27.60760197775031,1916,True
2510,FI,2022-12-18,1148,1814.3,17,106.7235294117647,47.41202090592334,1886,True
2511,FI,2023-10-16,846,1851.1399999999999,17,108.8905882352941,65.64326241134752,1888,True
2512,SE,2021-11-30,1531,2986.98,31,96.3541935483871,58.52998040496408,1891,True
2513,NO,2021-11-19,1542,1796.6799999999998,20,89.83399999999999,34.95486381322957,1923,True
2514,FI,2023-02-15,1089,2658.46,25,106.33840000000001,73.23581267217631,1888,True
2515,SE,2023-07-15,939,801.89,8,100.23625,25.619488817891373,1917,True
2516,FI,2019-07-26,2389,2867.33,29,98.87344827586206,36.00665550439514,1915,False
2517,DK,2019-01-04,2592,1188.8200000000002,10,118.88200000000002,13.759490740740741,1894,False
2518,NO,2023-09-05,887,1599.68,17,94.09882352941177,54.10417136414882,1892,True
2519,NO,2020-03-20,2151,1508.3799999999999,15,100.55866666666665,21.037377963737793,1894,True
2520,SE,2021-11-26,1535,1484.56,14,106.03999999999999,29.014201954397393,1890,True
2521,SE,2022-08-21,1267,1990.37,19,104.75631578947367,47.12794001578531,1899,True
2522,NO,2023-11-20,811,1922.68,19,101.19368421052631,71.12256473489519,1922,True
2523,FI,2022-04-20,1390,1903.99,19,100.21,41.093309352517984,1912,True
2524,FI,2022-03-10,1431,1738.02,17,102.23647058823529,36.436477987421384,1939,True
2525,DK,2020-01-04,2227,2795.73,25,111.8292,37.66138302649304,1891,False
2526,FI,2019-05-26,2450,1817.6,18,100.97777777777777,22.25632653061224,1916,False
2527,SE,2022-08-27,1261,2799.62,25,111.98479999999999,66.60475812846947,1896,True
2528,SE,2021-12-17,1514,1829.6,20,91.47999999999999,36.25363276089828,1897,True
2529,FI,2020-09-21,1966,1223.89,13,94.14538461538463,18.675839267548323,1917,True
2530,SE,2019-09-03,2350,2481.73,27,91.91592592592593,31.68165957446809,1894,False
2531,NO,2022-08-02,1286,1718.9,16,107.43125,40.09875583203733,1969,True
2532,NO,2020-09-29,1958,1852.21,17,108.9535294117647,28.379111338100103,1986,True
2533,FI,2023-03-02,1074,1449.68,14,103.54857142857144,40.493854748603354,1945,True
2534,NO,2021-09-12,1610,2488.39,23,108.19086956521738,46.36751552795031,1910,True
2535,NO,2020-10-11,1946,1260.46,13,96.95846153846153,19.431551901336075,1887,True
2536,DK,2020-11-29,1897,2174.7,23,94.55217391304348,34.391671059567734,1917,True
2537,DK,2023-05-19,996,1748.72,20,87.436,52.672289156626505,1930,True
2538,NO,2019-04-04,2502,2000.15,20,100.00750000000001,23.982613908872903,1897,False
2539,FI,2023-09-05,887,2960.83,29,102.09758620689655,100.14081172491544,1884,True
2540,DK,2020-12-22,1874,2063.42,20,103.171,33.03233724653148,1899,True
2541,SE,2023-02-26,1078,1498.66,14,107.04714285714286,41.70667903525047,1896,True
2542,SE,2023-02-24,1080,982.24,12,81.85333333333334,27.284444444444446,1951,True
2543,SE,2023-10-03,859,1806.03,19,95.05421052631579,63.0743888242142,1890,True
2544,FI,2019-02-19,2546,1990.28,17,117.07529411764706,23.451846032992933,1900,False
2545,NO,2023-01-12,1123,1757.04,20,87.852,46.93784505788068,1890,True
2546,SE,2020-01-02,2229,1956.05,20,97.8025,26.326379542395692,1885,False
2547,FI,2022-11-14,1182,2785.95,23,121.12826086956521,70.70939086294416,1890,True
2548,DK,2021-03-23,1783,2037.4,18,113.1888888888889,34.280426247896806,1911,True
2549,NO,2019-09-20,2333,2315.95,20,115.79749999999999,29.78075439348478,1883,False
2550,DK,2023-10-30,832,2344.91,21,111.66238095238094,84.55204326923077,1917,True
2551,FI,2020-02-21,2179,1766.88,18,98.16000000000001,24.326021110601193,1894,True
2552,SE,2021-08-04,1649,2680.39,28,95.72821428571429,48.763917525773195,1905,True
2553,SE,2022-05-20,1360,2776.18,25,111.04719999999999,61.23926470588235,1912,True
2554,FI,2019-01-21,2575,2112.82,22,96.03727272727274,24.6153786407767,1890,False
2555,SE,2019-04-03,2503,2094.04,19,110.21263157894737,25.098361965641228,1928,False
2556,NO,2021-09-06,1616,1783.55,18,99.08611111111111,33.11045792079208,1885,True
2557,FI,2023-05-29,986,2121.42,22,96.42818181818183,64.54624746450304,1953,True
2558,DK,2021-08-28,1625,2035.08,20,101.75399999999999,37.57070769230769,1904,True
2559,FI,2019-03-04,2533,2642.7,25,105.708,31.2992499013028,1892,False
2560,NO,2020-09-19,1968,2164.98,19,113.94631578947369,33.00274390243903,1884,True
2561,NO,2022-07-27,1292,2282.94,22,103.77,53.009442724458204,1913,True
2562,FI,2023-08-16,907,2131.35,20,106.5675,70.49669239250275,1951,True
2563,FI,2021-12-16,1515,2476.86,23,107.6895652173913,49.04673267326733,1919,True
2564,SE,2019-12-16,2246,2086.42,17,122.73058823529412,27.868477292965274,1904,False
2565,NO,2020-11-30,1896,1834.95,22,83.40681818181818,29.03401898734177,1893,True
2566,FI,2020-06-19,2060,1708.96,20,85.44800000000001,24.88776699029126,1890,True
2567,FI,2022-11-23,1173,2142.02,20,107.101,54.78312020460358,1885,True
2568,NO,2021-07-22,1662,1969.5700000000002,18,109.42055555555557,35.55180505415163,1903,True
2569,FI,2020-12-14,1882,1604.3700000000001,14,114.59785714285715,25.574442082890542,1955,True
2570,SE,2023-04-27,1018,2082.72,22,94.6690909090909,61.37681728880157,1894,True
2571,NO,2021-07-03,1681,2025.53,19,106.60684210526315,36.14866151100536,1884,True
2572,SE,2020-06-22,2057,1745.18,13,134.2446153846154,25.452309188138067,1945,True
2573,SE,2019-05-27,2449,1787.08,20,89.354,21.89154757043691,1890,False
2574,SE,2021-03-12,1794,1376.01,15,91.734,23.01020066889632,1906,True
2575,SE,2020-10-05,1952,1564.87,14,111.77642857142857,24.050256147540985,1896,True
2576,NO,2022-04-25,1385,2370.32,23,103.05739130434783,51.34267148014441,1897,True
2577,SE,2022-12-08,1158,2119.38,21,100.92285714285715,54.906217616580314,1899,True
2578,SE,2022-10-15,1212,2036.3700000000001,19,107.17736842105263,50.405198019801986,1914,True
2579,FI,2019-06-29,2416,1811.53,17,106.56058823529412,22.49416390728477,1890,False
2580,NO,2021-05-07,1738,1707.6399999999999,14,121.9742857142857,29.475949367088607,1910,True
2581,NO,2020-06-08,2071,1525.45,16,95.340625,22.097295992274265,1885,True
2582,DK,2021-01-23,1842,1549.96,17,91.17411764705882,25.243648208469057,1885,True
2583,NO,2023-11-27,804,1713.3,20,85.66499999999999,63.929104477611936,1913,True
2584,NO,2021-09-29,1593,2464.0099999999998,22,112.00045454545453,46.40320150659133,1886,True
2585,DK,2022-07-18,1301,1297.26,15,86.484,29.913758647194467,1891,True
2586,NO,2021-10-25,1567,2350.61,24,97.94208333333334,45.00210593490747,1895,True
2587,NO,2022-12-15,1151,2458.9,23,106.90869565217392,64.08948740225891,1903,True
2588,NO,2020-12-19,1877,2310.49,25,92.41959999999999,36.928449653702714,1908,True
2589,NO,2022-02-19,1450,1679.24,20,83.962,34.74289655172414,1902,True
2590,DK,2021-07-03,1681,1672.39,16,104.524375,29.846341463414635,1896,True
2591,NO,2021-01-27,1838,1761.45,17,103.61470588235295,28.750544069640917,1896,True
2592,NO,2021-11-13,1548,1422.89,12,118.57416666666667,27.575387596899226,1891,True
2593,DK,2022-04-19,1391,1853.49,18,102.97166666666666,39.974622573687995,1888,True
2594,FI,2019-11-06,2286,2051.0099999999998,20,102.55049999999999,26.91614173228346,1906,False
2595,SE,2022-09-19,1238,2221.83,20,111.0915,53.84079159935379,1892,True
2596,FI,2023-04-23,1022,2973.85,27,110.14259259259259,87.2950097847358,1895,True
2597,DK,2021-08-23,1630,2545.77,27,94.28777777777778,46.85466257668711,1906,True
2598,SE,2019-09-22,2331,1717.91,17,101.05352941176471,22.10952380952381,1916,False
2599,DK,2022-04-03,1407,1995.1399999999999,19,105.00736842105262,42.54029850746269,1884,True
2600,DK,2020-01-24,2207,1391.25,15,92.75,18.911418214771185,1893,True
2601,NO,2021-03-05,1801,3067.11,28,109.53964285714287,51.09011660188784,1915,True
2602,SE,2019-07-30,2385,1981.42,23,86.14869565217391,24.923522012578616,1885,False
2603,NO,2019-09-18,2335,2018.28,19,106.22526315789473,25.93079229122056,1916,False
2604,SE,2023-11-19,812,1838.5900000000001,17,108.15235294117647,67.92820197044335,1900,True
2605,DK,2023-08-22,901,1658.36,19,87.28210526315789,55.217314095449495,1911,True
2606,DK,2022-09-09,1248,1944.0800000000002,18,108.00444444444446,46.73269230769231,1892,True
2607,FI,2019-05-06,2470,2034.28,16,127.1425,24.707854251012147,1948,False
2608,SE,2020-05-07,2103,1503.76,13,115.67384615384616,21.45164051355207,1964,True
2609,NO,2020-07-03,2046,1459.97,15,97.33133333333333,21.407184750733137,1906,True
2610,FI,2021-09-28,1594,1817.46,17,106.90941176470588,34.20564617314931,1885,True
2611,FI,2021-01-07,1858,2414.23,26,92.855,38.98110871905275,1894,True
2612,FI,2019-11-19,2273,825.19,9,91.68777777777778,10.891201055873296,1887,False
2613,NO,2021-06-20,1694,2267.83,24,94.49291666666666,40.16227863046045,1885,True
2614,FI,2020-03-07,2164,1521.48,17,89.49882352941177,21.09260628465804,1884,True
2615,NO,2020-01-25,2206,1672.4199999999998,19,88.02210526315788,22.743699002719854,1903,True
2616,FI,2019-09-06,2347,1880.85,22,85.49318181818181,24.041542394546227,1931,False
2617,NO,2019-12-20,2242,1862.71,16,116.419375,24.924754683318465,1905,False
2618,DK,2021-12-17,1514,2400.71,26,92.33500000000001,47.57021136063408,1887,True
2619,DK,2022-11-11,1185,2632.94,23,114.47565217391305,66.6567088607595,1888,True
2620,DK,2020-06-21,2058,2324.47,25,92.97879999999999,33.88440233236152,1893,True
2621,DK,2021-01-05,1860,1128.48,13,86.80615384615385,18.201290322580647,1886,True
2622,DK,2023-08-14,909,2163.25,22,98.32954545454545,71.39438943894389,1896,True
2623,FI,2020-06-19,2060,2140.95,17,125.93823529411763,31.178883495145627,1924,True
2624,FI,2021-05-26,1719,966.91,14,69.065,16.874520069808028,1895,True
2625,FI,2019-05-01,2475,2114.6,20,105.72999999999999,25.63151515151515,1886,False
2626,NO,2020-02-15,2185,1387.43,13,106.72538461538463,19.04938215102975,1959,True
2627,NO,2020-08-13,2005,2240.73,21,106.70142857142858,33.52713216957606,1908,True
2628,NO,2019-05-22,2454,1801.9,22,81.90454545454546,22.028117359413205,1893,False
2629,NO,2022-01-26,1474,1541.24,14,110.08857142857143,31.3685210312076,1932,True
2630,DK,2022-08-09,1279,1943.91,19,102.31105263157895,45.59601250977326,1885,True
2631,DK,2022-04-17,1393,1788.22,21,85.15333333333334,38.51155778894473,1888,True
2632,DK,2022-05-06,1374,2101.52,22,95.52363636363636,45.88471615720524,1895,True
2633,SE,2021-11-17,1544,1812.73,18,100.70722222222223,35.221437823834194,1884,True
2634,FI,2023-02-28,1076,1833.48,16,114.5925,51.11933085501859,1917,True
2635,NO,2019-02-12,2553,1023.0,14,73.07142857142857,12.021151586368978,1893,False
2636,NO,2021-04-27,1748,2110.79,17,124.16411764705882,36.22637299771167,1891,True
2637,DK,2021-08-22,1631,1654.71,16,103.419375,30.4361128142244,1886,True
2638,NO,2021-06-09,1705,1336.16,14,95.44000000000001,23.510146627565984,1909,True
2639,NO,2021-05-31,1714,1816.51,19,95.60578947368421,31.794224037339557,1906,True
2640,FI,2021-02-22,1812,2705.82,22,122.99181818181819,44.79834437086093,1890,True
2641,DK,2021-04-16,1759,2240.63,23,97.41869565217392,38.21426947129051,1896,True
2642,FI,2021-02-23,1811,1815.49,20,90.7745,30.074378796245167,1890,True
2643,SE,2021-08-20,1633,1513.55,18,84.08611111111111,27.805572565829763,1884,True
2644,SE,2023-01-02,1133,1231.33,13,94.7176923076923,32.6036187113857,1909,True
2645,SE,2021-11-10,1551,1947.33,20,97.3665,37.665957446808505,1919,True
2646,DK,2022-01-30,1470,2043.78,21,97.32285714285715,41.70979591836735,1884,True
2647,NO,2021-01-02,1863,2770.19,25,110.80760000000001,44.6085346215781,1904,True
2648,DK,2022-04-01,1409,2194.12,20,109.70599999999999,46.716536550745204,1921,True
2649,DK,2022-08-28,1260,2031.8,21,96.75238095238095,48.37619047619047,1894,True
2650,NO,2020-03-09,2162,1368.9099999999999,17,80.52411764705882,18.99505087881591,1908,True
2651,FI,2022-03-05,1436,1560.78,16,97.54875,32.60682451253482,1899,True
2652,SE,2019-12-13,2249,796.4,11,72.39999999999999,10.62338817252112,1889,False
2653,FI,2023-11-19,812,1796.85,20,89.8425,66.38608374384236,1891,True
2654,SE,2023-04-01,1044,1558.53,18,86.585,44.78534482758621,1886,True
2655,DK,2020-06-08,2071,2761.54,26,106.21307692307693,40.00299372283921,1919,True
2656,SE,2021-10-23,1569,2619.27,26,100.74115384615385,50.08164435946463,1894,True
2657,DK,2022-07-09,1310,1531.97,13,117.84384615384616,35.08328244274809,1901,True
2658,FI,2023-07-30,924,2195.42,19,115.54842105263158,71.27987012987013,1883,True
2659,DK,2023-03-27,1049,2346.46,22,106.65727272727273,67.10562440419447,1901,True
2660,FI,2021-03-27,1779,1564.57,17,92.0335294117647,26.38397976391231,1895,True
2661,NO,2023-06-11,973,1830.99,20,91.5495,56.45395683453238,1899,True
2662,NO,2022-02-09,1460,2379.52,26,91.52,48.894246575342464,1902,True
2663,NO,2020-04-26,2114,2275.88,20,113.79400000000001,32.29725638599811,1942,True
2664,DK,2023-11-30,801,1448.7,14,103.47857142857143,54.25842696629214,1934,True
2665,NO,2023-03-12,1064,1188.76,13,91.44307692307692,33.51766917293233,1931,True
2666,SE,2022-04-14,1396,3602.65,32,112.5828125,77.42084527220631,1898,True
2667,FI,2019-11-18,2274,2154.81,20,107.7405,28.427572559366755,1884,False
2668,FI,2023-11-28,803,1685.73,17,99.16058823529411,62.978704856787054,1908,True
2669,SE,2023-06-07,977,3196.49,27,118.38851851851851,98.15220061412485,1888,True
2670,DK,2023-09-27,865,2403.85,23,104.51521739130435,83.37052023121387,1897,True
2671,DK,2020-10-09,1948,2084.82,22,94.76454545454546,32.107084188911706,1886,True
2672,FI,2020-08-14,2004,2069.78,23,89.9904347826087,30.98473053892216,1919,True
2673,NO,2019-10-20,2303,1850.01,20,92.5005,24.099131567520626,1941,False
2674,DK,2021-01-28,1837,1647.96,16,102.9975,26.912792596624932,1895,True
2675,DK,2021-01-19,1846,2714.45,26,104.40192307692307,44.113488624052,1893,True
2676,SE,2022-02-08,1461,2265.79,22,102.99045454545454,46.525462012320325,1914,True
2677,SE,2022-05-25,1355,2113.86,21,100.66000000000001,46.80132841328414,1891,True
2678,NO,2019-03-19,2518,1754.08,20,87.704,20.89849086576648,1891,False
2679,DK,2019-08-11,2373,1983.08,17,116.65176470588234,25.07054361567636,1886,False
2680,DK,2022-10-29,1198,2269.81,22,103.17318181818182,56.839983305509186,1909,True
2681,SE,2023-02-07,1097,2148.88,22,97.67636363636365,58.76608933454877,1887,True
2682,DK,2020-10-18,1939,1931.36,18,107.29777777777777,29.88179473955647,1892,True
2683,FI,2019-11-21,2271,1453.17,13,111.7823076923077,19.19643328929987,1890,False
2684,SE,2021-08-25,1628,1365.36,15,91.02399999999999,25.16019656019656,1900,True
2685,NO,2020-05-12,2098,1843.02,21,87.76285714285714,26.35395614871306,1887,True
2686,SE,2019-11-09,2283,1348.29,15,89.886,17.717345597897506,1907,False
2687,DK,2021-08-07,1646,2286.79,25,91.4716,41.679040097205345,1888,True
2688,NO,2023-08-30,893,1661.06,17,97.70941176470588,55.802687569988805,1911,True
2689,SE,2019-05-08,2468,1359.74,14,97.12428571428572,16.528444084278767,1913,False
2690,FI,2020-02-23,2177,2041.33,21,97.20619047619047,28.130408819476344,1885,True
2691,FI,2021-10-03,1589,1089.85,10,108.98499999999999,20.57614852108244,1891,True
2692,SE,2020-01-24,2207,1686.02,16,105.37625,22.918260081558678,1883,False
2693,FI,2021-01-06,1859,1894.03,20,94.7015,30.565303926842386,1910,True
2694,FI,2022-07-29,1290,2977.03,27,110.26037037037038,69.23325581395349,1884,True
2695,FI,2022-08-08,1280,1823.3600000000001,17,107.2564705882353,42.73500000000001,1886,True
2696,NO,2020-02-19,2181,1619.49,18,89.97166666666666,22.27634112792297,1893,True
2697,FI,2021-01-08,1857,2165.21,22,98.41863636363637,34.97915993537965,1896,True
2698,FI,2019-03-27,2510,1660.12,14,118.58,19.84207171314741,1895,False
2699,FI,2021-07-26,1658,1525.53,15,101.702,27.60307599517491,1895,True
2700,NO,2020-08-31,1987,2810.0,27,104.07407407407408,42.4257674886764,1886,True
2701,SE,2019-09-19,2334,2770.48,32,86.5775,35.610282776349614,1907,False
2702,DK,2020-01-02,2229,2602.88,25,104.1152,35.032032301480484,1892,False
2703,FI,2020-10-21,1936,2604.7200000000003,25,104.18880000000001,40.36239669421488,1885,True
2704,SE,2019-01-29,2567,2675.34,28,95.54785714285715,31.26614725360343,1911,False
2705,FI,2023-02-25,1079,3115.79,31,100.50935483870968,86.62993512511584,1896,True
2706,NO,2023-10-30,832,1932.55,22,87.84318181818182,69.68329326923076,1917,True
2707,SE,2023-11-12,819,1095.68,11,99.60727272727273,40.134798534798534,1919,True
2708,NO,2022-12-03,1163,1572.1,17,92.47647058823529,40.55288048151333,1890,True
2709,FI,2019-01-14,2582,2453.38,25,98.1352,28.505577072037184,1885,False
2710,FI,2019-06-03,2442,1693.49,16,105.843125,20.804545454545455,1952,False
2711,NO,2021-03-21,1785,986.01,9,109.55666666666667,16.57159663865546,1939,True
2712,DK,2023-04-07,1038,1691.63,18,93.97944444444445,48.891040462427746,1885,True
2713,NO,2020-11-15,1911,1189.45,12,99.12083333333334,18.672684458398745,1893,True
2714,FI,2020-09-02,1985,2331.27,23,101.3595652173913,35.23329974811083,1886,True
2715,NO,2021-11-09,1552,2327.39,23,101.19086956521738,44.98820876288659,1903,True
2716,DK,2020-03-13,2158,1766.61,16,110.413125,24.558989805375344,1914,True
2717,NO,2023-10-17,845,1726.86,20,86.34299999999999,61.30863905325443,1944,True
2718,DK,2020-03-18,2153,1722.54,18,95.69666666666666,24.001950766372502,1910,True
2719,DK,2021-10-09,1583,2052.32,19,108.01684210526317,38.89425142135187,1895,True
2720,NO,2020-11-01,1925,1579.59,18,87.755,24.61698701298701,1886,True
2721,NO,2020-02-12,2188,1534.07,19,80.74052631578947,21.03386654478976,1913,True
2722,SE,2020-08-31,1987,1814.92,19,95.5221052631579,27.401912430800202,1892,True
2723,FI,2020-12-26,1870,2332.34,20,116.617,37.4172192513369,1884,True
2724,DK,2023-07-06,948,1822.34,19,95.91263157894737,57.668987341772144,1909,True
2725,SE,2023-02-14,1090,1324.97,13,101.92076923076924,36.46706422018349,1908,True
2726,NO,2021-11-07,1554,2467.45,24,102.81041666666665,47.634169884169886,1891,True
2727,FI,2023-03-11,1065,1829.4,18,101.63333333333334,51.53239436619719,1884,True
2728,SE,2022-08-21,1267,1846.74,19,97.19684210526316,43.72707182320442,1901,True
2729,DK,2023-09-25,867,2329.89,25,93.1956,80.61903114186852,1899,True
2730,SE,2021-01-31,1834,1636.58,18,90.9211111111111,26.770665212649945,1885,True
2731,DK,2019-09-06,2347,1256.8,12,104.73333333333333,16.064763527907967,1922,False
2732,NO,2020-02-18,2182,1720.82,18,95.60111111111111,23.65930339138405,1890,True
2733,FI,2020-05-11,2099,1921.65,19,101.13947368421053,27.46522153406384,1938,True
2734,FI,2020-03-30,2141,1797.32,19,94.5957894736842,25.18430639887903,1899,True
2735,FI,2019-03-31,2506,1167.32,12,97.27666666666666,13.974301675977653,1900,False
2736,NO,2022-07-08,1311,1976.77,21,94.13190476190476,45.23501144164759,1893,True
2737,DK,2019-09-14,2339,2059.14,20,102.957,26.410517315091916,1884,False
2738,NO,2021-07-26,1658,1899.82,18,105.54555555555555,34.37551266586249,1947,True
2739,FI,2022-11-09,1187,2079.85,21,99.04047619047618,52.565711878685754,1886,True
2740,NO,2023-01-17,1118,2586.96,27,95.81333333333333,69.4175313059034,1892,True
2741,NO,2022-08-18,1270,1606.52,16,100.4075,37.949291338582675,1898,True
2742,NO,2020-05-08,2102,1324.69,13,101.89923076923077,18.906137012369175,1937,True
2743,DK,2022-05-16,1364,2460.66,24,102.52749999999999,54.12008797653959,1889,True
2744,SE,2019-05-04,2472,2420.86,24,100.86916666666667,29.379368932038833,1896,False
2745,SE,2021-10-14,1578,2010.12,20,100.506,38.21520912547528,1889,True
2746,NO,2023-08-05,918,2549.81,22,115.90045454545454,83.32712418300653,1906,True
2747,SE,2021-11-19,1542,2306.05,24,96.08541666666667,44.864785992217904,1887,True
2748,SE,2021-06-18,1696,2421.39,23,105.27782608695652,42.83119103773585,1891,True
2749,NO,2023-06-15,969,2023.89,22,91.995,62.659133126935,1885,True
2750,NO,2020-11-14,1912,2556.6,27,94.68888888888888,40.11401673640167,1897,True
2751,FI,2022-09-15,1242,1354.2,15,90.28,32.710144927536234,1972,True
2752,SE,2023-02-08,1096,2478.22,25,99.1288,67.83448905109489,1890,True
2753,DK,2020-11-05,1921,2211.46,19,116.39263157894737,34.53607496095783,1901,True
2754,NO,2020-09-19,1968,2104.2400000000002,24,87.67666666666668,32.07682926829269,1898,True
2755,FI,2022-08-26,1262,2032.16,19,106.95578947368422,48.3080824088748,1910,True
2756,DK,2021-02-07,1827,2090.79,23,90.90391304347825,34.33152709359606,1885,True
2757,SE,2023-08-31,892,2186.22,19,115.06421052631578,73.52757847533631,1885,True
2758,FI,2021-05-16,1729,1069.27,11,97.20636363636363,18.55297860034702,1971,True
2759,NO,2022-07-14,1305,981.33,11,89.21181818181819,22.559310344827587,1897,True
2760,DK,2019-01-21,2575,2375.51,21,113.11952380952383,27.67584466019418,1900,False
2761,NO,2023-05-30,985,1646.02,19,86.63263157894737,50.13258883248731,1907,True
2762,SE,2019-04-25,2481,1606.7,16,100.41875,19.428053204353084,1890,False
2763,DK,2022-08-01,1287,2274.0,24,94.75,53.00699300699301,1935,True
2764,SE,2021-07-26,1658,1756.8799999999999,14,125.49142857142856,31.789143546441494,1899,True
2765,SE,2021-10-04,1588,1720.86,18,95.60333333333332,32.509949622166246,1893,True
2766,FI,2019-06-17,2428,2402.74,23,104.46695652173912,29.687891268533768,1908,False
2767,NO,2020-12-29,1867,1024.71,12,85.3925,16.46561328334226,1900,True
2768,DK,2019-01-22,2574,2022.57,20,101.1285,23.573076923076922,1896,False
